Job Title,Company Name,Location,Summary,Posting Date
Cybersecurity Threat Analysis - Developmental,FEMACompany Name - FEMA,"Chandler, AZ, USA","Summary  The Department of Homeland Security (DHS) is recruiting professionals to support a range of leadership roles in Cybersecurity Policy, including Director/Deputy Director of Cyber Policy and Strategy, Director/Deputy Director of Emerging Technology Policy, Cybersecurity Policy Manager, Cybersecurity Policy Director, Cybersecurity Governance Lead, and Cybersecurity Compliance Manager. All positions are in the DHS Cybersecurity Service. Duties  There are a variety of Cybersecurity Policy op",Posted 14 days ago | Updated 4 hours ago
Cybersecurity Threat Analysis - Developmental,FEMACompany Name - FEMA,"Colorado Springs, CO, USA","Summary  The primary purpose of this position is to serve as an Intelligence, Surveillance and Reconnaissance (ISR) Operations Planner, Joint Reconnaissance Center (JRC) in the Current Operations Division (J33) of USNORTHCOM J3. Duties  DutiesSupports the Director in planning and organizing activities of the Joint Reconnaissance Center.Provide ISR/IAA operational/intelligence analysis to support short and long-term strategic planning and operational activities that enable national agencies, USNO",Posted 6 days ago | Updated 4 hours ago
Cybersecurity Threat Analysis - Developmental,Boar's Head BrandCompany Name - Boar's Head Brand,"Sarasota, FL, USA","Hiring Company: Delicatessen Services Co., LLC  Overview: A Boar's Head Business Systems & Process Analyst is a key analytical resource group that is a part of Enterprise Applications team driven to identify, define, develop and deliver innovative solutions that are in alignment with the organization goals. The Systems Analyst role is tasked with improving process capabilities, functional & technical requirements, design, and deliverables, while maintaining and improving quality standards. As su",Posted 60+ days ago | Updated 4 hours ago
Cybersecurity Threat Analysis - Developmental,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Application Developer Analyst - Level 1-5 (Represented) Salary Range: Level 1: $57,100 - $81,572 Level 2: $62,812 - $89,731 Level 3: $69,092 - $98,703 Level 4: $76,001 - $108,573 Level 5: $86,703 - $123,862 Dept/Div: IT Product Management Supervisor: Product Manager, Corporate IT Location: 2 Broadway and other locations as required Hours of Work: 9:00 AM - 5:30 PM (8 work hours/day) or various as required Summary: The primary purpose of this position is to design, code and",Posted 54 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,"Marvin Test Solutions, Inc.Company Name - Marvin Test Solutions, Inc.","Irvine, CA, USA","Are you looking to work in an exciting and fast-paced environment? Does designing and integrating test systems and Test Program Sets (TPS) sound like something that would interest you? We deal with some of the biggest names in commercial and military electronic systems and sub-systems, and were looking for some bright engineers to lead our teams. Marvin Test Solutions We are a premier aerospace Test & Measurement company located in Irvine, California. Innovation has been at the center of MTS sin",Posted 60+ days ago | Updated 25 days ago
PM/Lead Test Design Engineer,Bank Of AmericaCompany Name - Bank Of America,"Charlotte, NC, USA","About Us: At Bank of America, we are guided by a common purpose to help make financial lives better through the power of every connection. Responsible Growth is how we run our company and how we deliver for our clients, teammates, communities and shareholders every day. One of the keys to driving Responsible Growth is being a great place to work for our teammates around the world. We're devoted to being a diverse and inclusive workplace for everyone. We hire individuals with a broad range of bac",Posted 27 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,FEMACompany Name - FEMA,"Chandler, AZ, USA","Summary  The Department of Homeland Security (DHS) is recruiting professionals to support a range of technical roles in Cybersecurity Program Management, including Cybersecurity Program Analyst, Cybersecurity Governance Expert, and Cybersecurity Program Coordinator. All positions are in the DHS Cybersecurity Service. Duties  There are a variety of Cybersecurity Program Management opportunities across the Department, including supporting several specialized programs at the Cybersecurity and Infra",Posted 19 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,FEMACompany Name - FEMA,"Colorado Springs, CO, USA","Summary  Click on ""Learn more about this agency"" button below to view Eligibilities being considered and other IMPORTANT information.  The primary purpose of this position is to serve as an Operations Planning Specialist under the duty title of Intelligence, Surveillance, and Reconnaissance (ISR) Operations Planner in the Joint Reconnaissance Center (JRC) in the Joint Fires and Reconnaissance Division (J32) of Headquarters USNORTHCOM Directorate of Operations (J3). Duties Supports the Director i",Posted 5 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,"OSI Engineering, Inc.Company Name - OSI Engineering, Inc.","Mountain View, CA, USA","Software Network Test Engineer for Global Consumer Device Company in Mountain View, CA Summary: Join a globally known consumer device company as a Software Network Test Engineer with a background in the network domain. You will contribute to user experience and security utilizing Zero Trust that aims to improve and enrich your life. You will be responsible for writing and executing test cases to ensure effective solutions for the success and security of products and work with various partners fo",Posted 60+ days ago | Updated 3 days ago
PM/Lead Test Design Engineer,FEMACompany Name - FEMA,"Chandler, AZ, USA","Summary  The Department of Homeland Security (DHS) is recruiting professionals to support a range of technical roles in Cybersecurity Policy, including Director of Cyber Policy and Strategy, Director of Emerging Technology Policy, Cybersecurity Policy Analyst, Cybersecurity Policy Developer, Cybersecurity Policy Expert, and Cybersecurity Policy and Program Coordinator. Manager. All positions are in the DHS Cybersecurity Service. Duties  There are a variety of Cybersecurity Policy opportunities a",Posted 14 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,"TSR Consulting Services, Inc.Company Name - TSR Consulting Services, Inc.","Naples, FL, USA","Our client, a global medical device manufacturing company, is actively seeking an SAP COE Finance Applications Manager to work directly with the IT & Finance departments within the company and manage the SAP COE Finance Applications team. Onsite: Naples, FL (Generous relocation package available.) W2 only- no sponsorships Essential Duties and Responsibilities: Management and mentorship of SAP COE Finance Applications team Ensure project and task deadlines for team are met, and maintaining high p",Posted 60+ days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title:  Product Director, Legal, Safety and Risk (IT) Salary Range:  $122,862 - $172,007 Hay Points: 994 Dept/Div:  Corporate IT Products Supervisor:  Deputy Chief, Corporate Product Group Location: 2 Broadway and other locations as required Hours of Work: 9:00 AM -5:30 PM (7.5 hours/day) or as required Deadline: Open Until Filled This position is eligible for telework. New hires are eligible to apply 30 days after their effective date of hire.  Summary The Product Director - Leg",Posted 60+ days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,"Request Technology, LLCCompany Name - Request Technology, LLC",Remote,"Applications Project Manager TOP Consulting is looking for an Applications Project Manager to become a full-time member of TOP Consultings Program/Project management practice. Individual will be responsible for overseeing and coordinating all phases of the project life-cycle, including requirements gathering and analysis, budgeting and planning, design, development, testing, and implementation. Candidate should have knowledge in the software engineer space along with application implementations.",Posted 60+ days ago | Updated 20 days ago
PM/Lead Test Design Engineer,FEMACompany Name - FEMA,"Chicago, IL, USA","Summary  The ideal candidate would have experience supervising and leading a team, managing databases, and utilizing a wide range of GIS technical skills. Duties  What will I do in this position if hired? In this position, you will provide regional Geographic Information System (GIS) analysis and database management. Typical assignments include:  Serving as the geospatial technical expert; utilize knowledge of Geographic Information Systems (GIS), remote sensing, and computer software to plan an",Posted 6 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Product Director, Citizen Development Product Line Salary Range: $122,862.00 - $204,770.00 Hay Points: 994 Dept/Div: IT/IT Product Management Supervisor: Deputy Chief, Agile & Citizen Product Group Location: 2 Broadway New York NY 10004 Hours of Work: 8:30 AM - 5:00 PM (7.5 hours/day) A Citizen Developer is a non-professional developer who builds applications for use by their business unit. Although they do not report directly to IT, they use tools such as no-code or low c",Posted 60+ days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,Velocity Search Group Inc.Company Name - Velocity Search Group Inc.,"New York, NY, USA","Role: Controls Engineers  Duration: Fulltime/Permanent  Location: Detroit, MI One of our more prestigious clients has asked for our assistance in seeking a Controls Engineer. Our client is incredibly dedicated to a culture of learning and superior designs for various automotive parts and systems with over 10 manufacturing locations throughout the US and revenues of over $2 Billion.  What you will be doing -  Are you a master of control systems? A rockstar in the engineering world? We're seeking",Posted 60+ days ago | Updated 21 days ago
PM/Lead Test Design Engineer,GSK Solutions Inc.Company Name - GSK Solutions Inc.,"Nashville, TN, USA","Job Title: Enterprise Cloud Infrastructure Architect (Understands Networking)  Location: Nashville, TN  Duration: 12 Months  Note: Hybrid Onsite - Candidate Must be Local **This is a hybrid position - only candidates in middle Tennessee and able to commute to Nashville, TN regularly will be considered.**  Pay Rate: $150/hr on C2C Days: Monday to Friday  Hours/Day: 7.5  Time Zone: CST  Shift: 8:00 AM to 4:30 PM (State of Tennessee Official Standard Office Hours) Job Overview:  We are seeking a hi",Posted 60+ days ago | Updated 2 hours ago
PM/Lead Test Design Engineer,"Halcyon Solutions, Inc.Company Name - Halcyon Solutions, Inc.","Detroit, MI, USA","Role: Controls Engineers  Duration: Fulltime/Permanent  Location: Detroit, MI One of our more prestigious clients has asked for our assistance in seeking a Controls Engineer. Our client is incredibly dedicated to a culture of learning and superior designs for various automotive parts and systems with over 10 manufacturing locations throughout the US and revenues of over $2 Billion.  What you will be doing -  Are you a master of control systems? A rockstar in the engineering world? We're seeking",Posted 60+ days ago | Updated 1 hour ago
PM/Lead Test Design Engineer,FEMACompany Name - FEMA,"Chandler, AZ, USA","Summary  The Department of Homeland Security (DHS) is recruiting professionals to support a range of leadership roles in Data Science, including Data Science Manager, Data Engineer Team Lead, FISMA Support Metric Lead, Data Modeler, Data Security Officer and Operations Research Chief. All positions are in the DHS Cybersecurity Service. Duties  There are a variety of Data Science opportunities across the Department, including supporting several specialized programs at the Cybersecurity and Infras",Posted 6 hours ago | Updated 4 hours ago
PM/Lead Test Design Engineer,K Anand CorporationCompany Name - K Anand Corporation,"Phoenix, AZ, USA","The Project Manager is responsible for the successful management and execution of ERP software implementation projects. The Project Manager will need to understand client objectives and proactively manage all aspects of the project to meet or exceed client expectations. Using Clients First implementation methodology, the PM will manage resource assignment and planning, scope, timeline, and budget, developing and maintaining a positive and professional relationship with all project stakeholders.",Posted 60+ days ago | Updated 4 days ago
PM/Lead Test Design Engineer,ApexonCompany Name - Apexon,Remote,"Systems Engineer - Remote(Microsoft 365 administration Exp Must)  Must have  Looking for candidate to have experience in email and office 365, Office 365 provisioning, as well as Microsoft and office 365 engineering and administration. Familiarity with Microsoft 365 administration, including email system administration, email system troubleshooting and lifecycle maintenance.  Must have experience with administering and configuring all Microsoft 365 applications. Familiarity with Office. Familiar",Posted 60+ days ago | Updated 21 days ago
PM/Lead Test Design Engineer,Voya FinancialCompany Name - Voya Financial,"New York, NY, USA","Duties: Provide technical leadership from a quality perspective, infusing quality delivery through all phases of the software and technology delivery lifecycle. Responsible for architecting and maintaining the quality management systems, resolving issues and supporting continuous quality improvement. Institutionalizing Continuous Integration, Deployment and Continuous Delivery as best-practices across all projects/portfolios for keeping application deployable at any point or even pushing main co",Posted 60+ days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,Konica Minolta Business SolutionsCompany Name - Konica Minolta Business Solutions,"Ramsey, NJ, USA","Overview  The System Programmer II will be a key member of the Quality System Support (QSS) team which is responsible for strategic development, integration and maintenance of the Solution Support Division's (SSD) Operations and Systems providing advanced technical support for KMBS products and business solutions as well as performing analyst tasks driven to delivering an industry leading service platform. The QSS plays an integral role shaping the future vision for the Contact Support Center (C",Posted 52 days ago | Updated 4 hours ago
PM/Lead Test Design Engineer,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title:  Director, Portfolio & Program Management Salary Range: $122,862 - $172,007 Points:  994 HAT Dept/Div: Office of IT/DCTO Supervisor:  Chief of Capital Projects Location: 2 Broadway and other locations as required Hours of Work: 9:00 AM -5:30 PM (7.5 hours/day) or as required This position is eligible for telework which is currently two days per week. New hires are eligible to apply 30 days after their effective date of hire.  Summary This position is primarily accountable",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Xoriant CorporationCompany Name - Xoriant Corporation,"Dallas, TX, USA","Job Position: Communication/Change Manager Job Location: Dallas TX Job Duration: 12 Months Contract  Description: Change Management Manager [Global Operations] The role focuses on the design, development, and implementation of end-to-end change management for highly complex projects across Global Operations. Must have the ability to think systemically to diagnose business problems, propose solutions, and create deliverables that impact people, processes, systems, and organizational structures. T",Posted 60+ days ago | Updated 4 days ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Deputy Chief, Agile & Citizen Product Group Salary Range: $132,094 - $173,373 Points: 1182 Dept/Div: IT/IT Product Management Supervisor: Chief Enterprise Applications Location: 2 Broadway New York, NY 10004 Hours of Work: 8:30 AM - 5:00 PM (7.5 hours/day) This position is eligible for telework which is currently two days per week. New hires are eligible to apply 30 days after their effective date of hire. The Deputy Chief, Agile & Citizen Product Group is responsible for",Posted 47 days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Systems Administrator - Level 3-5 TCU Represented SALARY:  Level 3 - Step 1: $69,092 Step 7: $98,703 Level 4 - Step 1: $76,001 Step7: $108,573 Level 5 - Step 1: $86,703 Step 7: $123,862 DEPT/DIV  : MTA Information Technology/Office of IT Infrastructure & Operations SUPERVISOR  : Lead Directory Svcs & Collab  IT Client Support LOCATION  : 2 Broadway New York, NY 10004 HOURS OF WORK  : 8:30 AM - 5:00 PM (8.0 hours/day) or as required. DEADLINE  : Open Until Filled Summary Th",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Comtech LLCCompany Name - Comtech LLC,Remote,"Comtech has an urgent need of SAP SD/OF Functional Consultant for the long-term DOD SAP program we are supporting. This position is 100% remote, and the DOD contract (No dual citizenship). Candidates with prior or current Clearance (Secret, Top Secret, Public Trust) will be preferred. Title: SAP OF Functional Analyst Due to nature of project Active Secret Clearance or candidate must be clearable. Duration: 14 months project **Remote Job** General Description: This position serves as Lead to prov",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Xoriant CorporationCompany Name - Xoriant Corporation,"Dallas, TX, USA","Hi,  Job Position: Change Management Manager for Global Operations Job Location: Dallas, TX / Ashburn, VA / Denver, CO Job Duration: 10+ Months Contract  Job Description: The role focuses on the design, development, and implementation of end-to-end change management for highly complex projects across Global Operations. Must have the ability to think systemically to diagnose business problems, propose solutions, and create deliverables that impact people, processes, systems, and organizational st",Posted 60+ days ago | Updated 2 hours ago
Communication/Change Manager (Global Operations),"IT Associates, Inc.Company Name - IT Associates, Inc.","Remote or Rosemont, IL, USA","12+ Month Contract Position Location - Remote (must be located in the Chicago area)  Our client is looking to add a Senior Web Business Analyst that leverages the same foundational business analysis skills as a business analyst, additionally taking on complex, high-profile projects, with several business units or departments, multiple integrated systems, and multiple organizations such coordination with vendor resources, as well as provide guidance to fellow business analysts.  Works with busine",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),IT Minds LLCCompany Name - IT Minds LLC,"Herndon, VA, USA","Senior Project Manager, Global Financial Services Must be located in the Weehawken, NJ area Contract to hire  Why WWT?  Fueled by creativity and ideation, World Wide Technology strives to accelerate our growth and nurture future innovation.  From our world class culture, to our generous benefits, to developing cutting edge technology solutions, WWT constantly works towards its mission of creating a profitable growth company that is a great place to work. We encourage our employees to embrace col",Posted 60+ days ago | Updated 28 days ago
Communication/Change Manager (Global Operations),RAAH TECHNOLOGIES INCCompany Name - RAAH TECHNOLOGIES INC,Remote,"Location:  Bridgewater, NJ  Description:  Our client is currently seeking a Project Manager-Data - I MUST HAVE SKILLS (Most Important): Minimum 4 years project planning and project management experience specific to products and services. Strong Excel, SQL, data visualization, and presentation skills. Client focused approach. Superior oral and written communication skills This section is the most paramount. A qualified candidate must possess each skill (or vast majority in some cases) to be consi",Posted 60+ days ago | Updated 21 hours ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Product Specialist 1-3 Salary Range: Level 1: $82,457 - $115,440 Level 2: $88,179 - $123,451 Level 3: $94,742 - $132,639 HAT Points: Level 1 - 496 Level 2 - 571 Level 3 - 657 Dept/Div: IT Product Management Supervisor: Chief Enterprise Applications Location: 2 Broadway and other locations as required Hours of Work: 9:00 AM -5: 3 0 PM (7.5 hours /day) or as required Deadline: Open Until Filled This position is eligible for telework which is currently one day per week. New h",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Montefiore Health System IncCompany Name - Montefiore Health System Inc,"Yonkers, NY, USA","Montefiore is ranked among the top hospitals nationally and regionally by U.S. News & World Report . For more than 100 years we have been innovating new treatments, new procedures, and new approaches to patient care, producing stellar outcomes, and raising the bar for medical centers in the region and around the world. Our award-winning IT organization seeks an IT Security Engineer. This role is vital to ensure our organization's computer systems and networks remain secure against potential atta",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),"EDI Specialists, Inc.Company Name - EDI Specialists, Inc.","Reading, PA, USA","Type: Full-time/Direct hire Location: Hybrid (3-4 days on-site) in Temple, PA (few minutes North of Reading, PA) Salary: $135-$140k + full benefits Sponsorship: Yes Relocation: Yes Role: SAP Business Analyst Required: SAP and B.A experience Overview: As an IT Business Analyst you participate to and lead the improvement of various IS applications optimizing the business's manufacturing and logistics capabilities. You understand of end-to-end business processes and facilitate the translation of bu",Posted 60+ days ago | Updated moments ago
Communication/Change Manager (Global Operations),TeamWork Management Inc.Company Name - TeamWork Management Inc.,Remote,"About the company TeamWork is an independent international group, founded in 1999 in Geneva by our current CEO Philippe Rey-Gorrez. We are your strategic partner in digital transformation, specializing in five core business areas: Management Consulting, SAP Business Solutions, Data Analytics, Salesforce and Technology Platforms. Recognized by our clients for our expertise and experience, TeamWork supports both major international groups and SMEs. TeamWork Management, the groups US subsidiary, wa",Posted 60+ days ago | Updated 2 days ago
Communication/Change Manager (Global Operations),"Webilent Technology, Inc.Company Name - Webilent Technology, Inc.",Remote,"Remote Pega Architect  Design and Develop web applications and web services using softwares like (PEGA) PRPC 6.1 SP2 or higher, and develop web applications and web services using softwares like (PEGA)Efficiently perform the day to day design documentation, analysis and development tasks. Partners with infrastructure and business teams in order to design solutions and resolve business system issues. Works closely with members of the development and QA teams to review requirements and implement s",Posted 60+ days ago | Updated 5 days ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Posting Job Title: Application Developer Analyst - Level 1-5 (Represented) Salary Range: Level 1: Min Step 1 $57,100 - Max Step 7 $ 81,572 Level 2: Min Step 1 $62,812 - Max Step 7 $ 89,731 Level 3: Min Step 1 $69,092 - Max Step 7 $ 98,703 Level 4: Min Step 1 $76,001 - Max Step 7 $108,573 Level 5: Mini Step 1 $86,703 -Max Step 7 $ 123,862 Dept/Div: IT Product Management Supervisor: EA Lead Data Management Location: 2 Broadway and other locations as required. Hours of Work: 9:00 AM",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Caroline TestCompany Name - Caroline Test,"Rochester, IL, USA","This is a test job. Do NOT apply.  Software engineers spend their daysolving problems in web applications and programs, writing code, attending meetings, and collaborating with their peers. They usually work on several projects at once. A software engineers typical day begins either in the office or at home, if they work remotely. Each engineer is different.Their routine usually depends on their employer and individual work preferences. However, a typical day for a software engineer might look s",Posted 60+ days ago | Updated 12 days ago
Communication/Change Manager (Global Operations),ApexonCompany Name - Apexon,Remote,"Security Architect  Contract to Hire- Remote  Role and Responsibilities  The Security Architect role presents a dynamic opportunity to ensure the secure operation of the CLIENTS global information technology (IT) cloud-based and acquired/merged infrastructure and processes through developing and implementing new Cybersecurity safeguards, amending and improving existing safeguards, as well as contributing to implementation of necessary security measures and controls within projects across the ent",Posted 60+ days ago | Updated 21 days ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title:  Security Administrator - Level 1 -5 Salary Range:  Level 1 - Min.: $57,100 Max.: $81,572 Level 2 - Min.: $62,812 Max.: $89,731  Level 3 - Min.: $69,092 Max.: $98,703  Level 4 - Min.: $76,001 Max.: $ 108,573 Level 5 - Min.: $86,703 Max.: $123,862 Dept/Div:  MTA Information Technology/ IT Security  Supervisor:  Deputy Chief Cybersecurity Officer Location:  420 Graybar and other locations as required  Hours of Work:  9:00 AM -5:30 PM (8 hours/day) or as required This positio",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),"iSpace, IncCompany Name - iSpace, Inc",Remote,"JOB DETAILS:  Title: Technical Project Manager Location:  100% Remote Work (team is based out in Los Angeles, CA) Type: 06 - 12+ Months Contract (Extendable)  Job Description:  The Technical Project Manager is responsible for the day-to-day management and smooth operation of software development projects. You will manage multiple projects simultaneously spanning all aspects of project lifecycle (discovery, planning, development, QA, closure of project). The Project Manager will be involved in pr",Posted 60+ days ago | Updated 3 hours ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Application Development Specialist Levels 1-6, Oracle DBA Salary Range:  Level 1 - $67,449 - $94,429 Level 2 - $72,119- $100,966 Level 3 - $76,088 - $106,523 Level 4 - $82,781 - $115,894 Level 5 - $89,941 - $125,918 Level 6 - $96,634 - $135,288 Hay Points: Level 1 - 282 Level 2 - 342 Level 3 - 393 Level 4 - 479 Level 5 - 571 Level 6 - 657 Dept/Div: MTA Information Technology/IT Product Management Supervisor:  Product Manager Public Address Systems Location:  2 Broadway and",Posted 60+ days ago | Updated 4 hours ago
Communication/Change Manager (Global Operations),Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Network Support Analyst 1-5 Salary Range:  Level 1: Step 1: $57,100 Step 7: $81,572 Level 2: Step 1: $62,812 Step 7: $89,731 Level 3: Step 1: $69,092 Step 7: $98,703 Level 4: Step 1 $76.001 Step 7: $108,573 Level 5: Step 1 $86,703 Step 7: $123,862 Department: Office of IT Infrastructure & Operations Supervisor: Lead Network Operations  Data Network Ops Location: Queens New York, or other locations as required Hours of Work: 9:00 AM - 5:30 PM (8 work hours/day) or various a",Posted 60+ days ago | Updated 4 hours ago
Solution Delivery Lead,"Above and Beyond Talent Acquisition, Inc.Company Name - Above and Beyond Talent Acquisition, Inc.","New York, NY, USA","Website Content Manager 22-00372 12 month contract, Right to hire Parsippany, NJ (Hybrid position, will sit onsite 3 days a week (Tue, Wed and Thur) in Parsippany and work 2 days remote) 55.00 Hourly W2 No Corp to Corp or 3rd party agencies. Key Skills: Website Management, CMS, Sitecore or other CMS, Jira Confluence, Project Management We are looking for a CMS Sitecore Website Project Manager to join our team of professionals in Parsippany NJ, Selected individual must be polished, poised, and pr",Posted 60+ days ago | Updated 13 days ago
Solution Delivery Lead,SAICCompany Name - SAIC,"Fort Belvoir, VA, USA","Job ID: 2215963  Location: FORT BELVOIR, VA, US  Date Posted: 2022-10-25  Category: Information Technology  Subcategory: Sys Administrator  Schedule: Full-time  Shift: Day Job  Travel: Yes, 10 % of the Time  Minimum Clearance Required: TS/SCI  Clearance Level Must Be Able to Obtain: None  Potential for Remote Work: Description SAIC has a potential opportunity for a Senior Systems Administrator to support an Enterprise-wide IT contract for the US Army military intelligence community. The System A",Posted 60+ days ago | Updated 3 hours ago
Solution Delivery Lead,SAICCompany Name - SAIC,"Fort Meade, MD, USA","Job ID: 2215969  Location: FORT MEADE, MD, US  Date Posted: 2022-10-25  Category: Information Technology  Subcategory: Sys Administrator  Schedule: Full-time  Shift: Day Job  Travel: Yes, 10 % of the Time  Minimum Clearance Required: TS/SCI  Clearance Level Must Be Able to Obtain: None  Potential for Remote Work: Description SAIC has a potential opportunity for a Senior Network Engineer to support an Enterprise-wide IT contract for the US Army military intelligence community. The candidate will",Posted 60+ days ago | Updated 3 hours ago
Solution Delivery Lead,Progilisys Solutions LLCCompany Name - Progilisys Solutions LLC,"Phoenix, AZ, USA","Complete Description Application Development Lead Job Summary Leads a technical project team. Understands the business strategy of client department and defines the information systems requirements to meet the business requirements. Provides expert functional and technical support for vendor applications and programs. Collaborates with other department resources to ensure system integration. Monitors, defines, and reports on critical path workflows. Resolves issues or escalates issues as require",Posted 60+ days ago | Updated moments ago
Solution Delivery Lead,Metropolitan Transportation AuthorityCompany Name - Metropolitan Transportation Authority,"New York, NY, USA","Description Job Title: Technical Infrastructure Engineering Specialist Levels 1-7 Salary Range: Level 1 - $61,690 - $86,366 Level 2 - $64,569 - $90,397 Level 3 - $67,449 - $94,429 Level 4 - $72,119 - $100,966 Level 5 - $82,781 - $115,894 Level 6 - $88,385 - $123,739 Level 7 - $94,844 - $132,782 Hay Points: Level 1 - 208 Level 2 - 245 Level 3 - 282 Level 4 - 342 Level 5 - 479 Level 6 - 551 Level 7 - 634 Dept/Div:  IT Infrastructure/Operations Supervisor:  Director, Data Center Operations RCC Loca",Posted 60+ days ago | Updated 4 hours ago
Solution Delivery Lead,Xoriant CorporationCompany Name - Xoriant Corporation,"Livermore, CA, USA","We are looking for a Sr. Business Systems Analyst to support Logistics team, where you travel less than 15% of the time, have a schedule that allows work/life balance and your contributions are recognized.  As a critical member of the Global Operations team, you will be the adding strength as a SAP Logistics Execution (LE) resource.  You will have the opportunity to evaluate and optimize systems and resources, manage re-engineering initiatives and ensure alignment with business growth objectives",Posted 60+ days ago | Updated 3 days ago
Solution Delivery Lead,"Diversified Technology, Inc.Company Name - Diversified Technology, Inc.",Remote,"Remote PM Manager for a 1+ year remote opportunity in Baltimore/Chicago. Key Responsibilities: -You'll define clear and actionable problem statements to help teams deliver results while displaying a comprehensive understanding of iterative software delivery, capable of thin-slice MVP grooming -Proficient in identifying user persona  -Leverage customer insights to influence priorities and roadmap feature development while advocating for and driving alignment between stakeholders during the develo",Posted 60+ days ago | Updated 21 hours ago
Solution Delivery Lead,EclaroCompany Name - Eclaro,"White Plains, NY, USA","Our client in NY is looking for a Planner/Scheduler for a contract opportunity. Based on your posting, this seemed like the type of opporunity that might be of interest so I thought I would run it by you.  Here are the details: Location: WHITE PLAINS, NY (hybrid with min 2 days onsite) Planner/Scheduler Duration: 12 Months  Project Overview Support project managers and engineers for capital and O & M projects including planning, scheduling, schedule forecasting analysis, and closeout for Utility",Posted 60+ days ago | Updated 4 hours ago
Solution Delivery Lead,Stellar Consulting SolutionsCompany Name - Stellar Consulting Solutions,"Riviera Beach, FL, USA","Stellar Consulting Solutions is a boutique business & technology consulting company headquartered in Atlanta, GA. We deliver high quality, agile, and experienced workforce for niche technology projects of any scale. We help forward thinking clients to solve specific problems by understanding their needs and align talent that can move fluidly  to match skill supply and demand on a real-time basis. Stellar Consulting has a unique combination of technical and digital skills to recruit, engage, and",Posted 60+ days ago | Updated 2 hours ago
Solution Delivery Lead,Amsys Innovative SolutionsCompany Name - Amsys Innovative Solutions,"Houston, TX, USA","Job Description  Now Hiring Construction Project Manager for Large Commercial Projects! 10+ years in project management for commercial projects Ability to help bid and manage large scale projects starting at $20M-50m+ Bachelor's Degree in Construction or Engineering Required Past estimating or preconstruction experience ideal Experience in Hospitality, Multifamily, Senior living and/or High rise projects preferred We offer top compensation plans with excellent opportunity for growth locally or e",Posted 60+ days ago | Updated 15 days ago
Solution Delivery Lead,Pi-Square TechnologiesCompany Name - Pi-Square Technologies,"Farmington Hills, MI, USA","Our client in NY is looking for a Planner/Scheduler for a contract opportunity. Based on your posting, this seemed like the type of opporunity that might be of interest so I thought I would run it by you.  Here are the details: Location: WHITE PLAINS, NY (hybrid with min 2 days onsite) Planner/Scheduler Duration: 12 Months  Project Overview Support project managers and engineers for capital and O & M projects including planning, scheduling, schedule forecasting analysis, and closeout for Utility",Posted 60+ days ago | Updated 26 days ago
